iterations;genome;fitness
91;1;0.25293343480382124
91;2;0.257695339565726
91;3;0.257695339565726
91;4;0.2623535902117718
91;5;0.2623535902117718
91;6;0.35057616327095736
91;7;0.5960317483438954
91;8;0.5884559907681378
91;9;0.5960317483438954
91;10;0.5960317483438954
91;11;0.5960317483438954
91;12;0.35698641968121375
91;13;0.5960317483438954
91;14;0.5960317483438954
91;15;0.31422465386969634
91;16;0.5960317483438954
91;17;0.5960317483438954
91;18;0.5960317483438954
91;19;0.5960317483438954
91;20;0.5960317483438954
91;21;0.5960317483438954
91;22;0.39137169873636696
91;23;0.5960317483438954
91;24;0.5960317483438954
91;25;0.5960317483438954
92;1;0.25293343480382124
92;2;0.257695339565726
92;3;0.257695339565726
92;4;0.2623535902117718
92;5;0.2623535902117718
92;6;0.4144954953809339
92;7;0.5960317483438954
92;8;0.5960317483438954
92;9;0.5960317483438954
92;10;0.5960317483438954
92;11;0.5960317483438954
92;12;0.5960317483438954
92;13;0.34508165777645183
92;14;0.35057616327095736
92;15;0.5960317483438954
92;16;0.5960317483438954
92;17;0.5960317483438954
92;18;0.5960317483438954
92;19;0.5960317483438954
92;20;0.5960317483438954
92;21;0.5960317483438954
92;22;0.5960317483438954
92;23;0.5960317483438954
92;24;0.42207125295669146
92;25;0.42207125295669146
93;1;0.25293343480382124
93;2;0.257695339565726
93;3;0.257695339565726
93;4;0.2623535902117718
93;5;0.2623535902117718
93;6;0.5960317483438954
93;7;0.5960317483438954
93;8;0.5820457343578813
93;9;0.5960317483438954
93;10;0.5960317483438954
93;11;0.5960317483438954
93;12;0.5960317483438954
93;13;0.5960317483438954
93;14;0.5960317483438954
93;15;0.5960317483438954
93;16;0.5960317483438954
93;17;0.5960317483438954
93;18;0.5960317483438954
93;19;0.5960317483438954
93;20;0.5820457343578813
93;21;0.5884559907681378
93;22;0.35057616327095736
93;23;0.31155009173001447
93;24;0.5960317483438954
93;25;0.5884559907681378
94;1;0.25293343480382124
94;2;0.257695339565726
94;3;0.257695339565726
94;4;0.2623535902117718
94;5;0.2623535902117718
94;6;0.5960317483438954
94;7;0.35057616327095736
94;8;0.5960317483438954
94;9;0.5960317483438954
94;10;0.5884559907681378
94;11;0.5960317483438954
94;12;0.35698641968121375
94;13;0.5960317483438954
94;14;0.5960317483438954
94;15;0.5960317483438954
94;16;0.5960317483438954
94;17;0.5960317483438954
94;18;0.5960317483438954
94;19;0.5884559907681378
94;20;0.5960317483438954
94;21;0.5960317483438954
94;22;0.5960317483438954
94;23;0.5960317483438954
94;24;0.5960317483438954
94;25;0.5960317483438954
95;1;0.25293343480382124
95;2;0.257695339565726
95;3;0.257695339565726
95;4;0.2623535902117718
95;5;0.2623535902117718
95;6;0.5960317483438954
95;7;0.5960317483438954
95;8;0.34508165777645183
95;9;0.5960317483438954
95;10;0.5960317483438954
95;11;0.5960317483438954
95;12;0.5960317483438954
95;13;0.5960317483438954
95;14;0.5960317483438954
95;15;0.5820457343578813
95;16;0.5960317483438954
95;17;0.5960317483438954
95;18;0.35698641968121375
95;19;0.35057616327095736
95;20;0.5960317483438954
95;21;0.35057616327095736
95;22;0.5960317483438954
95;23;0.31422465386969634
95;24;0.35057616327095736
95;25;0.5960317483438954
96;1;0.25293343480382124
96;2;0.257695339565726
96;3;0.257695339565726
96;4;0.2623535902117718
96;5;0.2623535902117718
96;6;0.5960317483438954
96;7;0.5960317483438954
96;8;0.35698641968121375
96;9;0.2873076674875902
96;10;0.5820457343578813
96;11;0.31168043503473375
96;12;0.34508165777645183
96;13;0.35057616327095736
96;14;0.5960317483438954
96;15;0.5960317483438954
96;16;0.4311621620476006
96;17;0.5960317483438954
96;18;0.5960317483438954
96;19;0.3989474563121246
96;20;0.5960317483438954
96;21;0.5960317483438954
96;22;0.5960317483438954
96;23;0.5960317483438954
96;24;0.5960317483438954
96;25;0.5960317483438954
97;1;0.25293343480382124
97;2;0.257695339565726
97;3;0.257695339565726
97;4;0.2623535902117718
97;5;0.2623535902117718
97;6;0.3736530863478804
97;7;0.5820457343578813
97;8;0.5960317483438954
97;9;0.5960317483438954
97;10;0.5960317483438954
97;11;0.5960317483438954
97;12;0.5960317483438954
97;13;0.35057616327095736
97;14;0.42207125295669146
97;15;0.5960317483438954
97;16;0.5960317483438954
97;17;0.4144954953809339
97;18;0.5884559907681378
97;19;0.5960317483438954
97;20;0.5960317483438954
97;21;0.5960317483438954
97;22;0.5960317483438954
97;23;0.35057616327095736
97;24;0.5820457343578813
97;25;0.5960317483438954
98;1;0.25293343480382124
98;2;0.257695339565726
98;3;0.257695339565726
98;4;0.2623535902117718
98;5;0.2623535902117718
98;6;0.5960317483438954
98;7;0.5884559907681378
98;8;0.5960317483438954
98;9;0.35057616327095736
98;10;0.5960317483438954
98;11;0.5960317483438954
98;12;0.5960317483438954
98;13;0.35057616327095736
98;14;0.5960317483438954
98;15;0.5960317483438954
98;16;0.5960317483438954
98;17;0.5960317483438954
98;18;0.3645621772569714
98;19;0.4311621620476006
98;20;0.5884559907681378
98;21;0.35057616327095736
98;22;0.5960317483438954
98;23;0.35698641968121375
98;24;0.5960317483438954
98;25;0.5960317483438954
99;1;0.25293343480382124
99;2;0.257695339565726
99;3;0.257695339565726
99;4;0.2623535902117718
99;5;0.2623535902117718
99;6;0.4144954953809339
99;7;0.5884559907681378
99;8;0.35057616327095736
99;9;0.4311621620476006
99;10;0.5960317483438954
99;11;0.5960317483438954
99;12;0.5960317483438954
99;13;0.5960317483438954
99;14;0.5960317483438954
99;15;0.5960317483438954
99;16;0.5960317483438954
99;17;0.5960317483438954
99;18;0.5884559907681378
99;19;0.5960317483438954
99;20;0.31422465386969634
99;21;0.5960317483438954
99;22;0.5884559907681378
99;23;0.5960317483438954
99;24;0.5960317483438954
99;25;0.5960317483438954
100;1;0.25293343480382124
100;2;0.257695339565726
100;3;0.257695339565726
100;4;0.2623535902117718
100;5;0.2623535902117718
100;6;0.35057616327095736
100;7;0.5960317483438954
100;8;0.5960317483438954
100;9;0.5960317483438954
100;10;0.5960317483438954
100;11;0.35057616327095736
100;12;0.5960317483438954
100;13;0.5960317483438954
100;14;0.4311621620476006
100;15;0.3206349102799527
100;16;0.5960317483438954
100;17;0.5960317483438954
100;18;0.5960317483438954
100;19;0.42207125295669146
100;20;0.5960317483438954
100;21;0.3645621772569714
100;22;0.42207125295669146
100;23;0.5960317483438954
100;24;0.3736530863478804
100;25;0.5960317483438954
101;1;0.25293343480382124
101;2;0.257695339565726
101;3;0.257695339565726
101;4;0.2623535902117718
101;5;0.2623535902117718
101;6;0.34508165777645183
101;7;0.5960317483438954
101;8;0.5884559907681378
101;9;0.5960317483438954
101;10;0.5960317483438954
101;11;0.5960317483438954
101;12;0.31422465386969634
101;13;0.5960317483438954
101;14;0.5820457343578813
101;15;0.5960317483438954
101;16;0.5960317483438954
101;17;0.5960317483438954
101;18;0.5960317483438954
101;19;0.5960317483438954
101;20;0.5960317483438954
101;21;0.5960317483438954
101;22;0.5960317483438954
101;23;0.5960317483438954
101;24;0.5884559907681378
101;25;0.4311621620476006
102;1;0.25293343480382124
102;2;0.257695339565726
102;3;0.257695339565726
102;4;0.2623535902117718
102;5;0.2623535902117718
102;6;0.5960317483438954
102;7;0.5960317483438954
102;8;0.5960317483438954
102;9;0.5960317483438954
102;10;0.5884559907681378
102;11;0.35698641968121375
102;12;0.5960317483438954
102;13;0.5960317483438954
102;14;0.5960317483438954
102;15;0.5960317483438954
102;16;0.5960317483438954
102;17;0.5884559907681378
102;18;0.5960317483438954
102;19;0.5960317483438954
102;20;0.5960317483438954
102;21;0.42207125295669146
102;22;0.5960317483438954
102;23;0.35698641968121375
102;24;0.5960317483438954
102;25;0.3989474563121246
103;1;0.25293343480382124
103;2;0.257695339565726
103;3;0.257695339565726
103;4;0.2623535902117718
103;5;0.2623535902117718
103;6;0.5960317483438954
103;7;0.5960317483438954
103;8;0.5884559907681378
103;9;0.5960317483438954
103;10;0.5960317483438954
103;11;0.5960317483438954
103;12;0.42207125295669146
103;13;0.35698641968121375
103;14;0.5960317483438954
103;15;0.4311621620476006
103;16;0.5960317483438954
103;17;0.4311621620476006
103;18;0.5960317483438954
103;19;0.5960317483438954
103;20;0.5960317483438954
103;21;0.3206349102799527
103;22;0.5960317483438954
103;23;0.3206349102799527
103;24;0.5960317483438954
103;25;0.5960317483438954
104;1;0.25293343480382124
104;2;0.257695339565726
104;3;0.257695339565726
104;4;0.2623535902117718
104;5;0.2623535902117718
104;6;0.5960317483438954
104;7;0.5960317483438954
104;8;0.5960317483438954
104;9;0.5960317483438954
104;10;0.3736530863478804
104;11;0.5960317483438954
104;12;0.5960317483438954
104;13;0.5960317483438954
104;14;0.35698641968121375
104;15;0.35057616327095736
104;16;0.5960317483438954
104;17;0.5960317483438954
104;18;0.5960317483438954
104;19;0.4311621620476006
104;20;0.34508165777645183
104;21;0.5960317483438954
104;22;0.5960317483438954
104;23;0.5960317483438954
104;24;0.5960317483438954
104;25;0.5960317483438954
105;1;0.25293343480382124
105;2;0.257695339565726
105;3;0.257695339565726
105;4;0.2623535902117718
105;5;0.2623535902117718
105;6;0.5960317483438954
105;7;0.5960317483438954
105;8;0.5960317483438954
105;9;0.5960317483438954
105;10;0.5960317483438954
105;11;0.5960317483438954
105;12;0.30397433415425684
105;13;0.5960317483438954
105;14;0.5960317483438954
105;15;0.5960317483438954
105;16;0.5960317483438954
105;17;0.5960317483438954
105;18;0.5960317483438954
105;19;0.5960317483438954
105;20;0.5960317483438954
105;21;0.5960317483438954
105;22;0.30397433415425684
105;23;0.5960317483438954
105;24;0.5960317483438954
105;25;0.42207125295669146
106;1;0.25293343480382124
106;2;0.257695339565726
106;3;0.257695339565726
106;4;0.2623535902117718
106;5;0.2623535902117718
106;6;0.35698641968121375
106;7;0.5960317483438954
106;8;0.5820457343578813
106;9;0.3206349102799527
106;10;0.5960317483438954
106;11;0.5960317483438954
106;12;0.35057616327095736
106;13;0.5960317483438954
106;14;0.5960317483438954
106;15;0.34508165777645183
106;16;0.5960317483438954
106;17;0.29756407774400045
106;18;0.5960317483438954
106;19;0.5960317483438954
106;20;0.5960317483438954
106;21;0.5960317483438954
106;22;0.5820457343578813
106;23;0.5960317483438954
106;24;0.5960317483438954
106;25;0.3025895259438247
107;1;0.25293343480382124
107;2;0.257695339565726
107;3;0.257695339565726
107;4;0.2623535902117718
107;5;0.2623535902117718
107;6;0.5884559907681378
107;7;0.5960317483438954
107;8;0.5960317483438954
107;9;0.5960317483438954
107;10;0.5960317483438954
107;11;0.5960317483438954
107;12;0.5960317483438954
107;13;0.5960317483438954
107;14;0.4311621620476006
107;15;0.5960317483438954
107;16;0.5884559907681378
107;17;0.5960317483438954
107;18;0.5960317483438954
107;19;0.5960317483438954
107;20;0.5960317483438954
107;21;0.5960317483438954
107;22;0.5820457343578813
107;23;0.5820457343578813
107;24;0.5960317483438954
107;25;0.5960317483438954
108;1;0.25293343480382124
108;2;0.257695339565726
108;3;0.257695339565726
108;4;0.2623535902117718
108;5;0.2623535902117718
108;6;0.5960317483438954
108;7;0.5960317483438954
108;8;0.5960317483438954
108;9;0.5960317483438954
108;10;0.30873014837519086
108;11;0.5960317483438954
108;12;0.5960317483438954
108;13;0.5960317483438954
108;14;0.5960317483438954
108;15;0.5960317483438954
108;16;0.5960317483438954
108;17;0.5960317483438954
108;18;0.5960317483438954
108;19;0.5960317483438954
108;20;0.5960317483438954
108;21;0.5960317483438954
108;22;0.5960317483438954
108;23;0.5884559907681378
108;24;0.34508165777645183
108;25;0.5960317483438954
109;1;0.25293343480382124
109;2;0.257695339565726
109;3;0.257695339565726
109;4;0.2623535902117718
109;5;0.2623535902117718
109;6;0.42207125295669146
109;7;0.30873014837519086
109;8;0.5960317483438954
109;9;0.5960317483438954
109;10;0.5960317483438954
109;11;0.30397433415425684
109;12;0.5960317483438954
109;13;0.5960317483438954
109;14;0.5960317483438954
109;15;0.5960317483438954
109;16;0.5960317483438954
109;17;0.5960317483438954
109;18;0.5960317483438954
109;19;0.5960317483438954
109;20;0.5960317483438954
109;21;0.5960317483438954
109;22;0.5960317483438954
109;23;0.5960317483438954
109;24;0.5960317483438954
109;25;0.4080852389706775
110;1;0.25293343480382124
110;2;0.257695339565726
110;3;0.257695339565726
110;4;0.2623535902117718
110;5;0.2623535902117718
110;6;0.5960317483438954
110;7;0.5960317483438954
110;8;0.5960317483438954
110;9;0.5960317483438954
110;10;0.5960317483438954
110;11;0.5960317483438954
110;12;0.4144954953809339
110;13;0.5960317483438954
110;14;0.5960317483438954
110;15;0.5960317483438954
110;16;0.34508165777645183
110;17;0.5960317483438954
110;18;0.5960317483438954
110;19;0.5960317483438954
110;20;0.5960317483438954
110;21;0.5960317483438954
110;22;0.5960317483438954
110;23;0.5960317483438954
110;24;0.5884559907681378
110;25;0.5960317483438954
111;1;0.25293343480382124
111;2;0.257695339565726
111;3;0.257695339565726
111;4;0.2623535902117718
111;5;0.2623535902117718
111;6;0.5960317483438954
111;7;0.5960317483438954
111;8;0.35057616327095736
111;9;0.5960317483438954
111;10;0.5884559907681378
111;11;0.5960317483438954
111;12;0.5884559907681378
111;13;0.5960317483438954
111;14;0.5960317483438954
111;15;0.5960317483438954
111;16;0.5960317483438954
111;17;0.5884559907681378
111;18;0.4144954953809339
111;19;0.5960317483438954
111;20;0.3736530863478804
111;21;0.5960317483438954
111;22;0.5960317483438954
111;23;0.5960317483438954
111;24;0.29756407774400045
111;25;0.5884559907681378
112;1;0.25293343480382124
112;2;0.257695339565726
112;3;0.257695339565726
112;4;0.2623535902117718
112;5;0.2623535902117718
112;6;0.34508165777645183
112;7;0.5960317483438954
112;8;0.5960317483438954
112;9;0.5960317483438954
112;10;0.5960317483438954
112;11;0.5884559907681378
112;12;0.3206349102799527
112;13;0.4144954953809339
112;14;0.5960317483438954
112;15;0.5960317483438954
112;16;0.5960317483438954
112;17;0.5820457343578813
112;18;0.5960317483438954
112;19;0.5960317483438954
112;20;0.5960317483438954
112;21;0.30397433415425684
112;22;0.5884559907681378
112;23;0.5960317483438954
112;24;0.5960317483438954
112;25;0.5960317483438954
113;1;0.25293343480382124
113;2;0.257695339565726
113;3;0.257695339565726
113;4;0.2623535902117718
113;5;0.2623535902117718
113;6;0.5884559907681378
113;7;0.5960317483438954
113;8;0.5960317483438954
113;9;0.5960317483438954
113;10;0.35698641968121375
113;11;0.5960317483438954
113;12;0.5960317483438954
113;13;0.5960317483438954
113;14;0.5960317483438954
113;15;0.5960317483438954
113;16;0.5960317483438954
113;17;0.35057616327095736
113;18;0.42207125295669146
113;19;0.42207125295669146
113;20;0.5960317483438954
113;21;0.5960317483438954
113;22;0.5960317483438954
113;23;0.5820457343578813
113;24;0.5960317483438954
113;25;0.5960317483438954
114;1;0.25293343480382124
114;2;0.257695339565726
114;3;0.257695339565726
114;4;0.2623535902117718
114;5;0.2623535902117718
114;6;0.5960317483438954
114;7;0.5960317483438954
114;8;0.5960317483438954
114;9;0.35057616327095736
114;10;0.3206349102799527
114;11;0.5960317483438954
114;12;0.5960317483438954
114;13;0.5960317483438954
114;14;0.5884559907681378
114;15;0.35698641968121375
114;16;0.5960317483438954
114;17;0.5960317483438954
114;18;0.5960317483438954
114;19;0.5960317483438954
114;20;0.5884559907681378
114;21;0.5960317483438954
114;22;0.35057616327095736
114;23;0.5960317483438954
114;24;0.5960317483438954
114;25;0.5960317483438954
115;1;0.25293343480382124
115;2;0.257695339565726
115;3;0.257695339565726
115;4;0.2623535902117718
115;5;0.2623535902117718
115;6;0.42207125295669146
115;7;0.5960317483438954
115;8;0.5960317483438954
115;9;0.5960317483438954
115;10;0.5960317483438954
115;11;0.5960317483438954
115;12;0.34508165777645183
115;13;0.5960317483438954
115;14;0.5960317483438954
115;15;0.5884559907681378
115;16;0.5960317483438954
115;17;0.34508165777645183
115;18;0.5960317483438954
115;19;0.3645621772569714
115;20;0.42207125295669146
115;21;0.5960317483438954
115;22;0.5960317483438954
115;23;0.42207125295669146
115;24;0.5960317483438954
115;25;0.5960317483438954
116;1;0.25293343480382124
116;2;0.257695339565726
116;3;0.257695339565726
116;4;0.2623535902117718
116;5;0.2623535902117718
116;6;0.35057616327095736
116;7;0.5820457343578813
116;8;0.42207125295669146
116;9;0.5960317483438954
116;10;0.5960317483438954
116;11;0.5960317483438954
116;12;0.5960317483438954
116;13;0.5960317483438954
116;14;0.42207125295669146
116;15;0.5960317483438954
116;16;0.5960317483438954
116;17;0.3989474563121246
116;18;0.5960317483438954
116;19;0.5960317483438954
116;20;0.5960317483438954
116;21;0.31422465386969634
116;22;0.5960317483438954
116;23;0.5960317483438954
116;24;0.4311621620476006
116;25;0.5960317483438954
117;1;0.25293343480382124
117;2;0.257695339565726
117;3;0.257695339565726
117;4;0.2623535902117718
117;5;0.2623535902117718
117;6;0.5960317483438954
117;7;0.5960317483438954
117;8;0.5960317483438954
117;9;0.5960317483438954
117;10;0.35698641968121375
117;11;0.5960317483438954
117;12;0.31422465386969634
117;13;0.4144954953809339
117;14;0.5960317483438954
117;15;0.5960317483438954
117;16;0.5960317483438954
117;17;0.5960317483438954
117;18;0.5960317483438954
117;19;0.42207125295669146
117;20;0.4311621620476006
117;21;0.5884559907681378
117;22;0.5884559907681378
117;23;0.5960317483438954
117;24;0.5960317483438954
117;25;0.5960317483438954
118;1;0.25293343480382124
118;2;0.257695339565726
118;3;0.257695339565726
118;4;0.2623535902117718
118;5;0.2623535902117718
118;6;0.5960317483438954
118;7;0.3736530863478804
118;8;0.5820457343578813
118;9;0.5884559907681378
118;10;0.5960317483438954
118;11;0.5960317483438954
118;12;0.5960317483438954
118;13;0.3206349102799527
118;14;0.5960317483438954
118;15;0.5884559907681378
118;16;0.5960317483438954
118;17;0.5960317483438954
118;18;0.5960317483438954
118;19;0.5960317483438954
118;20;0.5960317483438954
118;21;0.5960317483438954
118;22;0.5960317483438954
118;23;0.5960317483438954
118;24;0.5884559907681378
118;25;0.5960317483438954
119;1;0.25293343480382124
119;2;0.257695339565726
119;3;0.257695339565726
119;4;0.2623535902117718
119;5;0.2623535902117718
119;6;0.5960317483438954
119;7;0.5960317483438954
119;8;0.5960317483438954
119;9;0.5960317483438954
119;10;0.5960317483438954
119;11;0.5960317483438954
119;12;0.5960317483438954
119;13;0.5960317483438954
119;14;0.5960317483438954
119;15;0.5960317483438954
119;16;0.42207125295669146
119;17;0.3736530863478804
119;18;0.5960317483438954
119;19;0.5960317483438954
119;20;0.30397433415425684
119;21;0.5960317483438954
119;22;0.5960317483438954
119;23;0.35698641968121375
119;24;0.5960317483438954
119;25;0.4311621620476006
120;1;0.25293343480382124
120;2;0.257695339565726
120;3;0.257695339565726
120;4;0.2623535902117718
120;5;0.2623535902117718
120;6;0.5960317483438954
120;7;0.5960317483438954
120;8;0.5960317483438954
120;9;0.5960317483438954
120;10;0.5960317483438954
120;11;0.5884559907681378
120;12;0.4144954953809339
120;13;0.35698641968121375
120;14;0.5960317483438954
120;15;0.35057616327095736
120;16;0.5960317483438954
120;17;0.5960317483438954
120;18;0.5960317483438954
120;19;0.5960317483438954
120;20;0.5960317483438954
120;21;0.35057616327095736
120;22;0.5960317483438954
120;23;0.5960317483438954
120;24;0.42207125295669146
120;25;0.5960317483438954
121;1;0.25293343480382124
121;2;0.257695339565726
121;3;0.257695339565726
121;4;0.2623535902117718
121;5;0.2623535902117718
121;6;0.42207125295669146
121;7;0.5820457343578813
121;8;0.5960317483438954
121;9;0.42207125295669146
121;10;0.5960317483438954
121;11;0.5960317483438954
121;12;0.5960317483438954
121;13;0.5960317483438954
121;14;0.5960317483438954
121;15;0.4144954953809339
121;16;0.5960317483438954
121;17;0.5960317483438954
121;18;0.35057616327095736
121;19;0.5960317483438954
121;20;0.34508165777645183
121;21;0.4144954953809339
121;22;0.5960317483438954
121;23;0.5960317483438954
121;24;0.5960317483438954
121;25;0.5960317483438954
122;1;0.25293343480382124
122;2;0.257695339565726
122;3;0.257695339565726
122;4;0.2623535902117718
122;5;0.2623535902117718
122;6;0.42207125295669146
122;7;0.5960317483438954
122;8;0.5960317483438954
122;9;0.5960317483438954
122;10;0.42207125295669146
122;11;0.3645621772569714
122;12;0.5960317483438954
122;13;0.3645621772569714
122;14;0.5960317483438954
122;15;0.5884559907681378
122;16;0.5960317483438954
122;17;0.5960317483438954
122;18;0.5960317483438954
122;19;0.5960317483438954
122;20;0.42207125295669146
122;21;0.5884559907681378
122;22;0.5960317483438954
122;23;0.5960317483438954
122;24;0.5960317483438954
122;25;0.5960317483438954
123;1;0.25293343480382124
123;2;0.257695339565726
123;3;0.257695339565726
123;4;0.2623535902117718
123;5;0.2623535902117718
123;6;0.5960317483438954
123;7;0.5960317483438954
123;8;0.5960317483438954
123;9;0.5960317483438954
123;10;0.5960317483438954
123;11;0.5960317483438954
123;12;0.27902025687843846
123;13;0.5884559907681378
123;14;0.5960317483438954
123;15;0.5960317483438954
123;16;0.5960317483438954
123;17;0.5960317483438954
123;18;0.5960317483438954
123;19;0.5960317483438954
123;20;0.5960317483438954
123;21;0.5960317483438954
123;22;0.35698641968121375
123;23;0.5960317483438954
123;24;0.5960317483438954
123;25;0.5960317483438954
124;1;0.25293343480382124
124;2;0.257695339565726
124;3;0.257695339565726
124;4;0.2623535902117718
124;5;0.2623535902117718
124;6;0.4080852389706775
124;7;0.5960317483438954
124;8;0.5820457343578813
124;9;0.3736530863478804
124;10;0.5820457343578813
124;11;0.35698641968121375
124;12;0.5960317483438954
124;13;0.5960317483438954
124;14;0.5960317483438954
124;15;0.5960317483438954
124;16;0.35057616327095736
124;17;0.5960317483438954
124;18;0.5884559907681378
124;19;0.5960317483438954
124;20;0.5960317483438954
124;21;0.5960317483438954
124;22;0.5960317483438954
124;23;0.5960317483438954
124;24;0.5884559907681378
124;25;0.2623535902117718
125;1;0.25293343480382124
125;2;0.257695339565726
125;3;0.257695339565726
125;4;0.2623535902117718
125;5;0.2623535902117718
125;6;0.5960317483438954
125;7;0.42207125295669146
125;8;0.5960317483438954
125;9;0.5960317483438954
125;10;0.5960317483438954
125;11;0.5960317483438954
125;12;0.5960317483438954
125;13;0.3989474563121246
125;14;0.5960317483438954
125;15;0.5960317483438954
125;16;0.5960317483438954
125;17;0.5960317483438954
125;18;0.4311621620476006
125;19;0.5884559907681378
125;20;0.35057616327095736
125;21;0.42207125295669146
125;22;0.5960317483438954
125;23;0.5820457343578813
125;24;0.5960317483438954
125;25;0.5884559907681378
126;1;0.25293343480382124
126;2;0.257695339565726
126;3;0.257695339565726
126;4;0.2623535902117718
126;5;0.2623535902117718
126;6;0.5960317483438954
126;7;0.5960317483438954
126;8;0.5960317483438954
126;9;0.35698641968121375
126;10;0.34508165777645183
126;11;0.5960317483438954
126;12;0.5960317483438954
126;13;0.5960317483438954
126;14;0.4311621620476006
126;15;0.5960317483438954
126;16;0.5960317483438954
126;17;0.5960317483438954
126;18;0.5960317483438954
126;19;0.5960317483438954
126;20;0.5960317483438954
126;21;0.5960317483438954
126;22;0.5960317483438954
126;23;0.5960317483438954
126;24;0.5960317483438954
126;25;0.5960317483438954
127;1;0.25293343480382124
127;2;0.257695339565726
127;3;0.257695339565726
127;4;0.2623535902117718
127;5;0.2623535902117718
127;6;0.5960317483438954
127;7;0.5960317483438954
127;8;0.5960317483438954
127;9;0.5884559907681378
127;10;0.5960317483438954
127;11;0.5960317483438954
127;12;0.5960317483438954
127;13;0.5884559907681378
127;14;0.5960317483438954
127;15;0.5960317483438954
127;16;0.5960317483438954
127;17;0.5960317483438954
127;18;0.28310900646330517
127;19;0.4144954953809339
127;20;0.5960317483438954
127;21;0.4311621620476006
127;22;0.30873014837519086
127;23;0.4311621620476006
127;24;0.5960317483438954
127;25;0.5960317483438954
128;1;0.25293343480382124
128;2;0.257695339565726
128;3;0.257695339565726
128;4;0.2623535902117718
128;5;0.2623535902117718
128;6;0.5960317483438954
128;7;0.5960317483438954
128;8;0.42207125295669146
128;9;0.5960317483438954
128;10;0.5960317483438954
128;11;0.5960317483438954
128;12;0.5960317483438954
128;13;0.5960317483438954
128;14;0.5884559907681378
128;15;0.5960317483438954
128;16;0.5960317483438954
128;17;0.4311621620476006
128;18;0.29756407774400045
128;19;0.5960317483438954
128;20;0.4311621620476006
128;21;0.3736530863478804
128;22;0.5960317483438954
128;23;0.5960317483438954
128;24;0.5960317483438954
128;25;0.5960317483438954
129;1;0.25293343480382124
129;2;0.257695339565726
129;3;0.257695339565726
129;4;0.2623535902117718
129;5;0.2623535902117718
129;6;0.5960317483438954
129;7;0.5960317483438954
129;8;0.5960317483438954
129;9;0.29756407774400045
129;10;0.35698641968121375
129;11;0.34508165777645183
129;12;0.34508165777645183
129;13;0.35057616327095736
129;14;0.5960317483438954
129;15;0.5960317483438954
129;16;0.35057616327095736
129;17;0.5960317483438954
129;18;0.35698641968121375
129;19;0.5960317483438954
129;20;0.5960317483438954
129;21;0.5960317483438954
129;22;0.3645621772569714
129;23;0.5960317483438954
129;24;0.5960317483438954
129;25;0.5960317483438954
130;1;0.25293343480382124
130;2;0.257695339565726
130;3;0.257695339565726
130;4;0.2623535902117718
130;5;0.2623535902117718
130;6;0.5884559907681378
130;7;0.5960317483438954
130;8;0.5960317483438954
130;9;0.3645621772569714
130;10;0.35057616327095736
130;11;0.5960317483438954
130;12;0.5960317483438954
130;13;0.3736530863478804
130;14;0.3736530863478804
130;15;0.35057616327095736
130;16;0.5960317483438954
130;17;0.35057616327095736
130;18;0.5960317483438954
130;19;0.5960317483438954
130;20;0.5960317483438954
130;21;0.5960317483438954
130;22;0.35057616327095736
130;23;0.5960317483438954
130;24;0.35698641968121375
130;25;0.5960317483438954
131;1;0.25293343480382124
131;2;0.257695339565726
131;3;0.257695339565726
131;4;0.2623535902117718
131;5;0.2623535902117718
131;6;0.5960317483438954
131;7;0.5960317483438954
131;8;0.5960317483438954
131;9;0.5884559907681378
131;10;0.5960317483438954
131;11;0.5960317483438954
131;12;0.5960317483438954
131;13;0.35698641968121375
131;14;0.5960317483438954
131;15;0.4144954953809339
131;16;0.5960317483438954
131;17;0.5960317483438954
131;18;0.5960317483438954
131;19;0.35057616327095736
131;20;0.5960317483438954
131;21;0.5960317483438954
131;22;0.5960317483438954
131;23;0.5884559907681378
131;24;0.5960317483438954
131;25;0.5960317483438954
132;1;0.25293343480382124
132;2;0.257695339565726
132;3;0.257695339565726
132;4;0.2623535902117718
132;5;0.2623535902117718
132;6;0.29756407774400045
132;7;0.4144954953809339
132;8;0.5960317483438954
132;9;0.5960317483438954
132;10;0.5960317483438954
132;11;0.5960317483438954
132;12;0.5960317483438954
132;13;0.38496144232611057
132;14;0.3645621772569714
132;15;0.5960317483438954
132;16;0.5960317483438954
132;17;0.5960317483438954
132;18;0.5960317483438954
132;19;0.5960317483438954
132;20;0.5960317483438954
132;21;0.5960317483438954
132;22;0.5960317483438954
132;23;0.5960317483438954
132;24;0.39137169873636696
132;25;0.5960317483438954
133;1;0.25293343480382124
133;2;0.257695339565726
133;3;0.257695339565726
133;4;0.2623535902117718
133;5;0.2623535902117718
133;6;0.42207125295669146
133;7;0.5960317483438954
133;8;0.5960317483438954
133;9;0.5960317483438954
133;10;0.5960317483438954
133;11;0.5960317483438954
133;12;0.5960317483438954
133;13;0.5960317483438954
133;14;0.5884559907681378
133;15;0.5960317483438954
133;16;0.5960317483438954
133;17;0.5960317483438954
133;18;0.5960317483438954
133;19;0.5884559907681378
133;20;0.35698641968121375
133;21;0.5960317483438954
133;22;0.5960317483438954
133;23;0.5960317483438954
133;24;0.5820457343578813
133;25;0.5960317483438954
134;1;0.25293343480382124
134;2;0.257695339565726
134;3;0.257695339565726
134;4;0.2623535902117718
134;5;0.2623535902117718
134;6;0.5960317483438954
134;7;0.5960317483438954
